Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
lordoftherims.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
schmidtmechanical.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
philcornfarm.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
fundraisinggamechanger.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
pastehtml.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0
hiroba.dqx.jp.sm.yzicsd.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
timberloftcottage.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
0576tz.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
91.218.115.241,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
pret.im,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
manohartravels.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.ids-conf1.co.uk,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0
paypalvsgooglecheckout.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
erlperformance.com,0,0,1,4,0,0,0,0,0,1,1,1,0,1,0,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
infomir.eu,0,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0
88.190.225.231:444,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
pastehtml.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
atingindoobjetivos.com.br,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
pastehtml.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
portal-visual.com,0,0,0,2,0,0,0,1,0,1,1,0,0,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
cnsatlas.com,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0
deutschland-sicherheit.com,0,0,1,6,0,0,1,1,1,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
mywedstyle.ru,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
pt-lidi.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
markschaefer.org,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
danielminaglia.com.ar,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
pastehtml.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
ch-stucco.com,0,0,1,5,0,0,0,1,0,1,1,0,0,1,0,0
eng.valenki.by,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
gmtg-sousse.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,0
mywrigleyville.com,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,0
distrimarsanitarios.soydg.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
pastehtml.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
s.corpbamca.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
graphicworld.co.in,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
webmail.genotec.ch,0,1,1,2,0,0,0,0,0,1,1,0,0,1,1,0
1-configurazione-supporto-apple.store-contatta.bimabn.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,0
webryzehalifax.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0
viverelagheula.net,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,0
information-box.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
marketingbyinternet.com,0,0,1,2,0,0,1,0,0,1,1,0,0,1,0,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
pastehtml.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
zielonelato.pl,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0
pastehtml.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
jdcc.cn,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
avocatmanta.ro,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
natureevent.dk,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
sladkiybuket.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
sklep-splawik.pl,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,2
latablepaysanne.fr,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
lescoulissesdetanger.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
akmediaproductions.ca,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
annviviskennel.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
mo-priv.ru,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,2
dtcbv.nl,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
real-house.nl,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,2
ondrejov.cz,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
engine32truck16.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,2
onlineigri.net,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
r-tuning.com.ua,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
svadebny.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
daytonaelectronics.co.za,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
ijsbaanapeldoorn.nl,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
easylivinggreenproducts.com.au,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
sfhhz.com,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,2
tvsk.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2
nabu-gaildorf.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
botoxina.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2
zshsq.com,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,2
sanpedrolee.com.ar,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
beriva.lt,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
apoiojur.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2
dienlanhvn.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
nephotography.com.au,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
jcmt.nl,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
suiteorchestra.it,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
tochnogopvakantie.nl,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,2
food-nrw.de,0,0,1,3,0,0,0,1,0,1,1,0,0,1,1,2
versverwerktegroenten.nl,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
hjlaw.biz,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
koenigsbacher-biergarten.de,0,0,1,2,0,0,0,1,0,1,1,0,0,1,0,2
windwolke.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
prefina.it,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2
wxlottery.com,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,2
centercamping.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
enventureonline.com,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
winkerdecoracion.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
alorenademalaga.com,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
fjpengfei.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
djemanshy.md,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,2
hhp.fi,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
applicationforschengenvisa.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
fitnessequipmentworldok.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
djsipke.nl,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,2
bishopstrings.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
synaptixcommunications.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
ghostwriting.de,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
papillon-vole.fr,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
ijsbaanapeldoorn.nl,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
aquamarinadivingtenerife.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
hmaca.com,0,0,1,4,0,0,0,0,0,0,1,1,1,1,1,2
gazomer.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,2
dynamicstrategies.com.au,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
connexion3.gr,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,2
duplexindustrial.com.au,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
mueblesjulianjimenez.es,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
autoursdurock.info,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
gypsyspirit.eu,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,2
batutik.com.ua,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
chromashop.fr,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2
geothermalanywhere.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
italy-itf.com,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2
mtb-bad-harzburg.de,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,2
centerimoveis.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
masrealestate.it,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
sementimenzo.it,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
bkr-laserscanning.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
sezioneanatreviso.it,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
bruynzeelmultipanel.be,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
honarcinema.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
mbdalmezun.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
r-tuning.com.ua,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
prhelp.com.au,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
ahminspections.ca,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2
aksniwka.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2
unitre.org,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
cannonvaleautopro.com.au,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
diddydeshi.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,2
natureevent.dk,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
sladkiybuket.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
sklep-splawik.pl,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,2
latablepaysanne.fr,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
lescoulissesdetanger.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
akmediaproductions.ca,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
annviviskennel.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
mo-priv.ru,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,2
dtcbv.nl,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
real-house.nl,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,2
ondrejov.cz,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
engine32truck16.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,2
onlineigri.net,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
r-tuning.com.ua,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
svadebny.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
daytonaelectronics.co.za,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
ijsbaanapeldoorn.nl,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
easylivinggreenproducts.com.au,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
sfhhz.com,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,2
tvsk.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2
nabu-gaildorf.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
botoxina.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2
zshsq.com,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,2
sanpedrolee.com.ar,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
beriva.lt,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
apoiojur.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2
dienlanhvn.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
nephotography.com.au,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
jcmt.nl,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
suiteorchestra.it,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
tochnogopvakantie.nl,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,2
food-nrw.de,0,0,1,3,0,0,0,1,0,1,1,0,0,1,1,2
versverwerktegroenten.nl,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
hjlaw.biz,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
koenigsbacher-biergarten.de,0,0,1,2,0,0,0,1,0,1,1,0,0,1,0,2
windwolke.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
prefina.it,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2
wxlottery.com,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,2
centercamping.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
enventureonline.com,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
winkerdecoracion.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
alorenademalaga.com,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
fjpengfei.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
djemanshy.md,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,2
hhp.fi,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
applicationforschengenvisa.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
fitnessequipmentworldok.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
djsipke.nl,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,2
bishopstrings.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
synaptixcommunications.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
ghostwriting.de,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
papillon-vole.fr,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
ijsbaanapeldoorn.nl,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
aquamarinadivingtenerife.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
hmaca.com,0,0,1,4,0,0,0,0,0,0,1,1,1,1,1,2
gazomer.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,2
dynamicstrategies.com.au,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
connexion3.gr,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,2
duplexindustrial.com.au,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
mueblesjulianjimenez.es,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
autoursdurock.info,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
gypsyspirit.eu,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,2
batutik.com.ua,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
chromashop.fr,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2
geothermalanywhere.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
italy-itf.com,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2
mtb-bad-harzburg.de,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,2
centerimoveis.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
masrealestate.it,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
sementimenzo.it,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
bkr-laserscanning.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
sezioneanatreviso.it,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
bruynzeelmultipanel.be,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
honarcinema.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
mbdalmezun.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
r-tuning.com.ua,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
prhelp.com.au,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
ahminspections.ca,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2
aksniwka.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2
unitre.org,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
kristall-zell.at,0,0,1,4,0,0,0,1,0,1,1,0,0,1,0,2
lontechshop.co.uk,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
gsacargo.com.au,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
viticoltura.net,0,0,1,3,0,0,0,0,0,0,1,0,0,1,1,2
gsmkamera.hu,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
saborlatinosp.it,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,2
homesofbr.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
anvari.co,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
tirionklasse.nl,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
aboveandbeyondhousekeeping.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
teedinrayong.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
spplodz.nazwa.pl,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
escolareiarthur.com.br,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
thepudom.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
shirley.com.sg,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
nubiafarias.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,2
ninopizzaria.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
autoursdurock.info,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
twalogisticsltd.co.uk,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,2
spbshkaf.ru,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,2
newbody.pl,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
escritoriodealuguel.com.br,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
gbcmonroe.org,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2
trekking.ch,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
elektro-vozila.si,0,0,1,3,0,0,0,1,0,0,1,1,1,1,1,2
aciai.com.br,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2
fredhopper.com,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2
turbovital.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2
siaco.it,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
masterhouse.es,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
ex-forex.info,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,2
naadbank.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
banane.cz,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2
mueblesjoval.cl,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
wxlottery.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,2
schoolvoorontwikkeling.nl,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,2
mgbernhardzell.ch,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
eexpress.com.vn,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,2
mnemonicmultimedia.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2
kingsmillshotel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,1,2
kinnaree.co.uk,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
sehms-textilpflege.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
chikara.be,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
escueladeeconomiaynegocios.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
centrofierachiuduno.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
sv-rotamint.de,0,0,1,7,0,0,0,1,0,1,1,0,0,1,0,2
annviviskennel.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
ptcanoas.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
coleyglesias.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
achievableventures.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
samukylmala.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,2
szovetseg.eu,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
transports-rebours.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
royalfarm-eg.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
tellimus.ee,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,2
javadoplant.nl,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,2
